Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Promo_Flag,Subscriber_Flag,Purchase_Freq_Annual,Est_Annual_Revenue,Promo_Dependency_Score,Satisfaction_Score,Loyalty_Index_A,Loyalty_Index_B,Value_Tier,Retention_Risk,Organic_Buyer,Segment
3063,51,Female,Backpack,Accessories,96,California,L,Green,Fall,3.3,No,Standard,No,No,39,PayPal,Monthly,0,0,0,12,1152,0,0.31999999999999995,0.4632452981192477,0.4494131274131274,High,0,1,Loyal Organic
3064,26,Female,Sunglasses,Accessories,43,Connecticut,L,Brown,Winter,3.9,No,Store Pickup,No,No,24,Credit Card,Fortnightly,0,0,0,26,1118,0,0.5599999999999999,0.4062625050020008,0.5307876447876447,High,0,1,Loyal Organic
3065,22,Female,Belt,Accessories,76,Idaho,S,Cyan,Winter,3.6,No,Express,No,No,49,Bank Transfer,Quarterly,0,0,0,4,304,0,0.44000000000000006,0.5103841536614646,0.4259305019305019,Medium,0,1,Loyal Organic
3066,49,Female,Jacket,Outerwear,59,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,No,No,7,Venmo,Bi-Weekly,0,0,0,26,1534,0,0.11999999999999993,0.23279311724689872,0.40891119691119693,High,0,1,Casual Organic
3067,58,Female,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,No,Free Shipping,No,No,13,Venmo,Every 3 Months,0,0,0,4,192,0,0.72,0.1430372148859544,0.5152818532818533,Medium,0,1,Casual Organic
3068,70,Female,Belt,Accessories,22,Missouri,S,Gray,Spring,3.5,No,Free Shipping,No,No,2,Cash,Weekly,0,0,0,52,1144,0,0.4,0.36020408163265305,0.47679536679536677,High,0,1,Casual Organic
3069,32,Female,Boots,Footwear,40,California,M,Indigo,Winter,4.2,No,Express,No,No,4,Debit Card,Weekly,0,0,0,52,2080,0,0.68,0.38061224489795914,0.6470733590733591,Premium,0,1,Casual Organic
3070,62,Female,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,No,Express,No,No,17,Debit Card,Quarterly,0,0,0,4,292,0,0.8399999999999999,0.18385354141656662,0.5650038610038609,Medium,0,1,Casual Organic
3071,52,Female,Shoes,Footwear,26,Alabama,XL,Red,Fall,2.6,No,Free Shipping,No,No,43,PayPal,Bi-Weekly,0,0,0,26,676,0,0.040000000000000036,0.6001400560224089,0.31465637065637064,High,0,1,Loyal Organic
3072,23,Female,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,3.4,No,Next Day Air,No,No,6,PayPal,Monthly,0,0,0,12,492,0,0.36,0.1265106042416967,0.41244787644787645,Medium,0,1,Casual Organic
3073,26,Female,Jewelry,Accessories,98,New York,L,Peach,Spring,3.1,No,Standard,No,No,46,PayPal,Quarterly,0,0,0,4,392,0,0.24000000000000005,0.4797719087635054,0.36272586872586876,Medium,0,1,Loyal Organic
3074,58,Female,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly,0,0,0,26,1638,0,0.44000000000000006,0.23279311724689872,0.528942084942085,High,0,1,Casual Organic
3075,26,Female,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,4.2,No,Next Day Air,No,No,34,Debit Card,Fortnightly,0,0,0,26,1430,0,0.68,0.5083033213285314,0.5968803088803089,High,0,1,Loyal Organic
3076,54,Female,Shorts,Clothing,90,Utah,XL,Beige,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months,0,0,0,4,360,0,0.44000000000000006,0.2246698679471789,0.43025482625482625,Medium,0,1,Casual Organic
3077,66,Female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Express,No,No,13,Venmo,Bi-Weekly,0,0,0,26,1196,0,0.44000000000000006,0.2940176070428171,0.4948108108108108,High,0,1,Casual Organic
3078,60,Female,Sweater,Clothing,88,Illinois,S,Red,Spring,3.0,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly,0,0,0,26,2288,0,0.2,0.4980992396958783,0.49513513513513513,Premium,0,1,Loyal Organic
3079,32,Female,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,0,0,0,26,2470,0,0.0,0.4062625050020008,0.4391891891891892,Premium,0,1,Loyal Organic
3080,48,Female,Belt,Accessories,31,Wyoming,M,Maroon,Fall,4.0,No,Store Pickup,No,No,4,Bank Transfer,Annually,0,0,0,1,31,0,0.6,0.030612244897959183,0.4608494208494208,Low,0,1,Casual Organic
3081,69,Female,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly,0,0,0,26,1092,0,0.6399999999999999,0.2123849539815926,0.5567799227799227,High,0,1,Casual Organic
3082,64,Female,Sneakers,Footwear,44,Vermont,L,Pink,Winter,4.9,No,Next Day Air,No,No,11,Credit Card,Weekly,0,0,0,52,2288,0,0.9600000000000002,0.4520408163265306,0.7611351351351352,Premium,0,1,Loyal Organic
3083,56,Female,T-shirt,Clothing,99,Utah,M,Maroon,Spring,4.0,No,Next Day Air,No,No,20,Bank Transfer,Annually,0,0,0,1,99,0,0.6,0.19387755102040816,0.46610038610038607,Low,0,1,Casual Organic
3084,22,Female,Pants,Clothing,20,Illinois,S,Purple,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly,0,0,0,4,80,0,0.4,0.29609843937575026,0.3946332046332046,Low,0,1,Casual Organic
3085,46,Female,Scarf,Accessories,37,Idaho,S,Indigo,Spring,3.2,No,Store Pickup,No,No,43,PayPal,Monthly,0,0,0,12,444,0,0.2800000000000001,0.5040616246498599,0.38074131274131273,Medium,0,1,Loyal Organic
3086,24,Female,Sweater,Clothing,50,Nevada,L,Gray,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months,0,0,0,4,200,0,0.11999999999999993,0.1124249699879952,0.3058996138996139,Medium,0,1,Casual Organic
3087,47,Female,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months,0,0,0,4,292,0,0.4,0.27569027611044417,0.411003861003861,Medium,0,1,Casual Organic
3088,62,Female,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly,0,0,0,12,1008,0,0.24000000000000005,0.3612044817927171,0.4102934362934363,High,0,1,Casual Organic
3089,34,Female,Dress,Clothing,64,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,No,No,35,Bank Transfer,Quarterly,0,0,0,4,256,0,0.31999999999999995,0.3675270108043217,0.3802239382239382,Medium,0,1,Casual Organic
3090,50,Female,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,No,Free Shipping,No,No,23,Cash,Bi-Weekly,0,0,0,26,546,0,0.8399999999999999,0.3960584233693477,0.5846177606177605,Medium,0,1,Casual Organic
3091,29,Female,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly,0,0,0,4,144,0,0.9600000000000002,0.1634453781512605,0.5955752895752896,Low,0,1,Casual Organic
3092,68,Female,Dress,Clothing,81,Nevada,L,Orange,Winter,3.4,No,2-Day Shipping,No,No,46,Credit Card,Annually,0,0,0,1,81,0,0.36,0.45918367346938777,0.3807104247104247,Low,0,1,Loyal Organic
3093,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,0,0,0,26,1404,0,0.4,0.30422168867547017,0.49687258687258684,High,0,1,Casual Organic
3094,29,Female,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months,0,0,0,4,252,0,0.9199999999999999,0.18385354141656662,0.5899150579150578,Medium,0,1,Casual Organic
3095,22,Female,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,No,Store Pickup,No,No,9,Cash,Weekly,0,0,0,52,3068,0,0.08000000000000007,0.43163265306122445,0.5133667953667954,Premium,0,1,Loyal Organic
3096,62,Female,Hat,Accessories,53,Minnesota,S,Beige,Fall,3.4,No,Standard,No,No,13,Venmo,Fortnightly,0,0,0,26,1378,0,0.36,0.2940176070428171,0.48086486486486485,High,0,1,Casual Organic
3097,69,Female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly,0,0,0,12,756,0,0.4,0.26936774709883954,0.44683397683397685,High,0,1,Casual Organic
3098,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly,0,0,0,4,132,0,0.4800000000000001,0.40834333733493394,0.42664864864864865,Low,0,1,Loyal Organic
3099,66,Female,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly,0,0,0,4,256,0,0.31999999999999995,0.5205882352941177,0.3802239382239382,Medium,0,1,Loyal Organic
3100,42,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly,0,0,0,26,2548,0,0.15999999999999998,0.37565026010404157,0.5012123552123552,Premium,0,1,Casual Organic
3101,50,Female,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,No,Express,No,No,3,Bank Transfer,Weekly,0,0,0,52,4420,0,0.5599999999999999,0.3704081632653061,0.7857683397683397,Premium,0,1,Casual Organic
3102,32,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly,0,0,0,26,2132,0,0.08000000000000007,0.25320128051220486,0.44108880308880316,Premium,0,1,Casual Organic
3103,51,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly,0,0,0,26,2210,0,0.72,0.45728291316526604,0.6711119691119691,Premium,0,1,Loyal Organic
3104,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly,0,0,0,52,1924,0,0.2,0.7683673469387755,0.46702702702702703,Premium,0,1,Loyal Organic
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly,0,0,0,26,1456,0,1.0,0.5797318927571028,0.7108880308880309,High,0,1,Loyal Organic
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly,0,0,0,12,396,0,0.08000000000000007,0.23875550220088032,0.30703474903474903,Medium,0,1,Casual Organic
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,No,Next Day Air,No,No,20,PayPal,Annually,0,0,0,1,57,0,0.8800000000000001,0.19387755102040816,0.5608571428571428,Low,0,1,Casual Organic
3108,65,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,No,Standard,No,No,18,Credit Card,Bi-Weekly,0,0,0,26,806,0,0.8399999999999999,0.3450380152060824,0.6046949806949806,High,0,1,Casual Organic
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,No,2-Day Shipping,No,No,7,PayPal,Monthly,0,0,0,12,828,0,0.2800000000000001,0.13671468587434973,0.4103938223938224,High,0,1,Casual Organic
3110,60,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly,0,0,0,26,2392,0,0.72,0.6409563825530212,0.6851660231660232,Premium,0,1,Loyal Organic
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly,0,0,0,26,1196,0,0.8399999999999999,0.18177270908363344,0.6348108108108108,High,0,1,Casual Organic
3112,21,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,No,Free Shipping,No,No,25,Debit Card,Quarterly,0,0,0,4,324,0,0.9600000000000002,0.2654861944777911,0.6094749034749035,Medium,0,1,Casual Organic
3113,19,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,No,Express,No,No,26,Venmo,Annually,0,0,0,1,97,0,0.5199999999999999,0.25510204081632654,0.43794594594594594,Low,0,1,Casual Organic
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,Express,No,No,2,Debit Card,Weekly,0,0,0,52,4836,0,0.040000000000000036,0.36020408163265305,0.6358918918918919,Premium,0,1,Casual Organic
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly,0,0,0,26,1456,0,0.8800000000000001,0.6205482192877151,0.668888030888031,High,0,1,Loyal Organic
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly,0,0,0,26,1378,0,0.6399999999999999,0.25320128051220486,0.5788648648648649,High,0,1,Casual Organic
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly,0,0,0,52,3432,0,0.4800000000000001,0.35,0.6814749034749035,Premium,0,1,Casual Organic
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,No,Free Shipping,No,No,4,PayPal,Bi-Weekly,0,0,0,26,1300,0,0.2,0.20218087234893956,0.41884169884169886,High,0,1,Casual Organic
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,No,Standard,No,No,31,Debit Card,Quarterly,0,0,0,4,388,0,0.8800000000000001,0.3267106842737095,0.5864169884169884,Medium,0,1,Casual Organic
3120,63,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,0,0,0,4,316,0,0.8800000000000001,0.2246698679471789,0.5808571428571428,Medium,0,1,Casual Organic
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,No,Store Pickup,No,No,32,Debit Card,Fortnightly,0,0,0,26,1976,0,0.6,0.48789515806322525,0.611042471042471,Premium,0,1,Loyal Organic
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,No,Standard,No,No,16,Venmo,Weekly,0,0,0,52,1976,0,0.040000000000000036,0.5030612244897958,0.41504247104247105,Premium,0,1,Loyal Organic
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,No,Express,No,No,34,Credit Card,Fortnightly,0,0,0,26,1170,0,0.2,0.5083033213285314,0.4088030888030888,High,0,1,Loyal Organic
3124,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly,0,0,0,26,2002,0,0.31999999999999995,0.5695278111244497,0.5150501930501931,Premium,0,1,Loyal Organic
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,No,Standard,No,No,4,Cash,Every 3 Months,0,0,0,4,204,0,0.36,0.05120048019207683,0.39020849420849424,Medium,0,1,Casual Organic
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,Standard,No,No,3,Cash,Quarterly,0,0,0,4,104,0,0.6,0.04099639855942377,0.4664864864864865,Low,0,1,Casual Organic
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly,0,0,0,26,1976,0,0.040000000000000036,0.44707883153261296,0.41504247104247105,Premium,0,1,Loyal Organic
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months,0,0,0,4,376,0,0.36,0.4491596638655462,0.4034903474903475,Medium,0,1,Loyal Organic
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,No,Standard,No,No,20,Cash,Annually,0,0,0,1,32,0,0.7600000000000001,0.19387755102040816,0.5169266409266409,Low,0,1,Casual Organic
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,No,Express,No,No,40,Venmo,Every 3 Months,0,0,0,4,80,0,0.8800000000000001,0.418547418967587,0.5626332046332047,Low,0,1,Loyal Organic
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months,0,0,0,4,80,0,0.8,0.35732292917166864,0.5346332046332046,Low,0,1,Casual Organic
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,0,0,0,4,236,0,0.15999999999999998,0.12262905162064826,0.32267953667953664,Medium,0,1,Casual Organic
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,Express,No,No,26,Cash,Quarterly,0,0,0,4,388,0,0.68,0.27569027611044417,0.5164169884169885,Medium,0,1,Casual Organic
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly,0,0,0,26,1768,0,0.6399999999999999,0.45728291316526604,0.608980694980695,Premium,0,1,Loyal Organic
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,No,47,Bank Transfer,Weekly,0,0,0,52,3432,0,0.7600000000000001,0.8193877551020408,0.7794749034749036,Premium,0,1,Loyal Organic
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,No,No,48,Venmo,Fortnightly,0,0,0,26,2210,0,0.8800000000000001,0.6511604641856742,0.7271119691119692,Premium,0,1,Loyal Organic
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly,0,0,0,26,832,0,0.24000000000000005,0.45728291316526604,0.3967027027027027,High,0,1,Loyal Organic
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,No,14,Bank Transfer,Monthly,0,0,0,12,528,0,0.08000000000000007,0.20814325730292116,0.31722779922779926,Medium,0,1,Casual Organic
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months,0,0,0,4,380,0,0.8399999999999999,0.418547418967587,0.5717992277992276,Medium,0,1,Loyal Organic
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,No,Next Day Air,No,No,4,Venmo,Weekly,0,0,0,52,4420,0,0.7600000000000001,0.38061224489795914,0.8557683397683398,Premium,0,1,Casual Organic
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly,0,0,0,52,2288,0,0.8399999999999999,0.7173469387755103,0.719135135135135,Premium,0,1,Loyal Organic
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,Express,No,No,47,Credit Card,Bi-Weekly,0,0,0,26,780,0,0.9600000000000002,0.6409563825530212,0.6446872586872587,High,0,1,Loyal Organic
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,No,No,1,Venmo,Quarterly,0,0,0,4,84,0,0.6,0.020588235294117647,0.46494208494208494,Low,0,1,Casual Organic
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly,0,0,0,4,88,0,0.15999999999999998,0.27569027611044417,0.31125096525096524,Low,0,1,Casual Organic
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,No,Free Shipping,No,No,12,Debit Card,Quarterly,0,0,0,4,280,0,0.040000000000000036,0.13283313325330132,0.2840772200772201,Medium,0,1,Casual Organic
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,No,Standard,No,No,16,PayPal,Fortnightly,0,0,0,26,754,0,0.8399999999999999,0.3246298519407763,0.6006795366795366,High,0,1,Casual Organic
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually,0,0,0,1,83,0,0.9600000000000002,0.1836734693877551,0.5908648648648649,Low,0,1,Casual Organic
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly,0,0,0,52,5148,0,0.72,0.5540816326530612,0.8979845559845561,Premium,0,1,Loyal Organic
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,No,No,15,Venmo,Weekly,0,0,0,52,1820,0,0.72,0.4928571428571428,0.640996138996139,Premium,0,1,Loyal Organic
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,No,No,9,Venmo,Annually,0,0,0,1,40,0,0.8399999999999999,0.08163265306122448,0.5455444015444015,Low,0,1,Casual Organic
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,Express,No,No,7,Bank Transfer,Bi-Weekly,0,0,0,26,650,0,0.040000000000000036,0.23279311724689872,0.31264864864864866,High,0,1,Casual Organic
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly,0,0,0,4,256,0,0.24000000000000005,0.48997599039615847,0.3522239382239382,Medium,0,1,Loyal Organic
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,No,Store Pickup,No,No,17,PayPal,Monthly,0,0,0,12,1080,0,0.24000000000000005,0.23875550220088032,0.41585328185328185,High,0,1,Casual Organic
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,No,Next Day Air,No,No,46,Venmo,Fortnightly,0,0,0,26,2288,0,0.24000000000000005,0.6307523009203682,0.5091351351351352,Premium,0,1,Loyal Organic
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,Standard,No,No,32,Cash,Quarterly,0,0,0,4,220,0,0.7600000000000001,0.33691476590636255,0.5314440154440154,Medium,0,1,Casual Organic
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,No,Free Shipping,No,No,34,Cash,Annually,0,0,0,1,90,0,0.72,0.336734693877551,0.5074054054054054,Low,0,1,Casual Organic
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,No,2-Day Shipping,No,No,18,Cash,Monthly,0,0,0,12,600,0,0.24000000000000005,0.2489595838335334,0.3787876447876448,High,0,1,Casual Organic
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,No,Store Pickup,No,No,5,Debit Card,Fortnightly,0,0,0,26,884,0,0.24000000000000005,0.2123849539815926,0.40071814671814676,High,0,1,Casual Organic
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,No,No,44,Credit Card,Monthly,0,0,0,12,924,0,0.9600000000000002,0.514265706282513,0.6558069498069499,High,0,1,Loyal Organic
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly,0,0,0,4,356,0,0.15999999999999998,0.05120048019207683,0.33194594594594595,Medium,0,1,Casual Organic
3161,28,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,No,Next Day Air,No,No,37,Cash,Fortnightly,0,0,0,26,2262,0,0.5199999999999999,0.5389155662264906,0.6051274131274131,Premium,0,1,Loyal Organic
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,No,43,Cash,Monthly,0,0,0,12,924,0,0.68,0.5040616246498599,0.5578069498069498,High,0,1,Loyal Organic
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,No,Standard,No,No,28,Bank Transfer,Quarterly,0,0,0,4,340,0,0.5599999999999999,0.29609843937575026,0.4707104247104247,Medium,0,1,Casual Organic
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,No,36,Cash,Monthly,0,0,0,12,792,0,0.11999999999999993,0.43263305322128853,0.3516138996138996,High,0,1,Loyal Organic
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,No,No,16,Credit Card,Annually,0,0,0,1,32,0,0.040000000000000036,0.15306122448979592,0.2649266409266409,Low,0,1,Casual Organic
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months,0,0,0,4,368,0,0.2,0.39813925570228087,0.3468725868725869,Medium,0,1,Loyal Organic
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly,0,0,0,26,2080,0,0.08000000000000007,0.5389155662264906,0.4370733590733591,Premium,0,1,Loyal Organic
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly,0,0,0,26,2028,0,0.11999999999999993,0.25320128051220486,0.44705791505791503,Premium,0,1,Casual Organic
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly,0,0,0,26,624,0,0.15999999999999998,0.30422168867547017,0.3526409266409266,High,0,1,Casual Organic
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Free Shipping,No,No,3,Venmo,Weekly,0,0,0,52,3068,0,0.5199999999999999,0.3704081632653061,0.6673667953667953,Premium,0,1,Casual Organic
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,No,Express,No,No,10,Credit Card,Fortnightly,0,0,0,26,1066,0,0.7600000000000001,0.26340536214485794,0.5967722007722007,High,0,1,Casual Organic
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,No,No,26,Bank Transfer,Bi-Weekly,0,0,0,26,676,0,0.24000000000000005,0.42667066826730693,0.38465637065637065,High,0,1,Loyal Organic
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,No,No,30,Debit Card,Bi-Weekly,0,0,0,26,1352,0,0.4800000000000001,0.4674869947979191,0.5208571428571429,High,0,1,Loyal Organic
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly,0,0,0,26,1196,0,0.9600000000000002,0.48789515806322525,0.6768108108108108,High,0,1,Loyal Organic
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,No,35,PayPal,Monthly,0,0,0,12,624,0,0.5199999999999999,0.42242897158863546,0.4786409266409266,High,0,1,Loyal Organic
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,No,No,26,Debit Card,Every 3 Months,0,0,0,4,168,0,0.36,0.27569027611044417,0.38742857142857146,Low,0,1,Casual Organic
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,No,39,Credit Card,Monthly,0,0,0,12,444,0,0.8399999999999999,0.4632452981192477,0.5767413127413127,Medium,0,1,Loyal Organic
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Standard,No,No,31,Credit Card,Monthly,0,0,0,12,624,0,0.2800000000000001,0.3816126450580232,0.39464092664092665,High,0,1,Casual Organic
